COMMENT;VALUE
Aplikasi yang bermanfaat, semoga saat digunakan lancar tidak lemot ketika dibutuhkan;NEGATIF
Min, kok sertifikat vaksin ke3 saya belum muncul ya? Dan menu riwayat perjalanan check in juga hilang setelah di update;NEGATIF
Sangat membantu dan berguna;NEGATIF
Sudah vaksin 2 di tempat yang sama RSUI tgl 22 okt 2021 lalu. Tapi sampai sekarang di aplikasi tidak muncul sertifikast dan keterangannya blm melakukan vaksin pdhl di sms 1199 di tgl yang sama sdh terbit sertifikat ke 2 nya. aplikasi sdh diupdate, ttp aj ga muncul. ini gmn solusinya? Krn ini pastinya saya tdk akan dpt undangan vaksin 3 dan repot jg hrs buka aplikasi lain u perlihatkan sertifikat yg komplit. sementara saya ksh nilai BURUK SEKALI sampai masalah terselesaikan.;NEGATIF
Informasi jadi lebih mudah di dapat;NEGATIF
Cukup membantu ketika sedang dalam perjalanan;NEGATIF
Selamat siang pak/ibu saya mau komplen kenapa vaksin saya masih merah. Padahal saya udah vaksin dosis kedua loh. Setiap mau mengajukan klaim pasti selalu ada kendala nya. Saya udah pernah kirim email data data saya ke pedulilindungi tapi sampe sekarang data saya belum juga diperbaiki. Minta tolong untuk diperbaiki pak/ibu terimakasih.;NEGATIF
Programnya sangat bagus;NEGATIF
Karen langsung di perbaiki developernya😍;NEGATIF
Tolong dong format tgl lahirnya di perbarui soalnya kelamaan mencetnya.;NEGATIF
Buset 5 hari login gak di kasih kasih kode otp nya;NEGATIF
Nice. Sangat membantu;NEGATIF
Aplikasi ribet. Diupdate data malah hilang. Ngisi ttl aja susah. Standar plat merah. Ribet;NEGATIF
cara memasukan tanggal lahir di kolom claim sertifikat tolong di simple kan.. coba bayangkan kalau orang yg kelahiran tahun 50,an.. berapa lama memakan waktu;NEGATIF
Hari ini setelah di updet aplikasi pedulilindungi tidak bisa masuk melalui akun nomer dan email . Bertuliskan User not found .untuk devloper mohon di perbaiki .;NEGATIF
Saya sudah vaksin ke 2 udah lewat 5 bulan ,di cek tiket y ko yg muncul vaksin pertama... pada hal saya sudah vaksin ke 2... nyari tiket yg ke 3 utk di daftarkan..,,;NEGATIF
Setiap mau klaim sertifikat vaksin selalu ga bisa. Selalu kembali ke menu awal. Tolong diperbaiki;NEGATIF
Aplikasi Berguna Untuk Scan Ke Mall Udah Vaksin 1 Dan 2 Udah Boleh Sekolah Dan Bebas Pergi Kemanapun;NEGATIF
Sertifikat saya kok gaa muncul, sertifikat vaksin 1,2 gaada yaaa;NEGATIF
Mohon maaf, Aplikasinya sering eror saat pengisian data.;NEGATIF
Lebih mudah dan cepat;NEGATIF
Aplikasi yg bagus;NEGATIF
Tolong dong benerin Captcha nya error saya mau di print besok senin ada keperluan;NEGATIF
Aplikasi gak jelas . Masa saya sudah vaksin 2 kali dengan dosis Astra. Tapi pas scand blackout masih rada merah ..;NEGATIF
Ko ga bisa isi tgl lahir, selalu kosong setelah di ok;NEGATIF
Aplikasi gajelas..... sya yg ng pernah vaksin samasekali pas cek didaftar vaksin malah udah pernah sekali;NEGATIF
sangat membantu sekali;NEGATIF
Bagus dan matap;NEGATIF
Setelah diupdate, data eHAC kehapus. Tolong kembalikan lagi data eHAC. Terima kasih;NEGATIF
Sehabis di upgrade malah makin jelek apknya;NEGATIF
Alhamdulillah sudah booster👍;NEGATIF
Sangat bermanfaat;NEGATIF
Terjaga dan terĺindungi;NEGATIF
Saling menjaga salingmelindungi;NEGATIF
Apa ini kgk bisa dibuka sama sekali;NEGATIF
Sertifikat hasil vaksin gak bia di munculkan, bolak balik berhari hari selalu mengulang claim sertifikat TAPI GAGAL TERUSSSSS SALAH NAMA LAH, SALAH CAPCHA LAH, SALAH TANGGAL LAH.... UDAH JELAS-JELAS INPUT YG SESUAI, MASIH AJA SALAAAAAHHHHHH;NEGATIF
Mengapa selalu muncul tulisan. Pedulilindungi berhenti. ketika cek sertifikat vaksin;NEGATIF
Ko tidak bisa di buka aplikasinya;NEGATIF
Enak ga pakai lemot ga kayak yg lama lemot;NEGATIF
Bukti sudah di vaksin;NEGATIF
Mempermudah di perjalanan;NEGATIF
Aplikasi BERAT MENYUSAHKAN;NEGATIF
Aplikasi pas di update ga bisa di pake gimana ni min;NEGATIF
Tidak praktis dan menjengkelkan;NEGATIF
Aplikasi ini membantu;NEGATIF
Pernah mengalami kesulitan saat masuk mall, krn tdk nyambung. Mohon dipermudah aplikasi nya Terimakasih;NEGATIF
Sangat membantu sekali;NEGATIF
Aplikasinya biar sudah di update ,,,tidak bisa di buka/di gunakan walau pun mengulang daftar/login;NEGATIF
Sangat baik dan membantu masyarakat luas.;NEGATIF
"saya dah berulang kali,mncoba kode verifikasi saya gk masuk""...";NEGATIF
Kenapa ya, sertifikat vaksin 3 saya masih belum keluar padahal sudah 3 bulanan;NEGATIF
Mantab setelah saya update langsung berfungsi dengan baik dan ada perbaikan,respon yg bagus langsung ada perbaikan semoga bs bermanfaat buat semuannya amin;NEGATIF
Sampai kapan vaksin inj berhenti.udah vaksin yang ke 2 sekarang eeeeh muncul yang ke tiga.apa nanti ada yang ke 4,5 atau sampai target tercapai.tpi target apa ya;NEGATIF
Untuk di perangkat saya baik baik saja tapi perlu di perhatikan terus agar tidak terjadi masalah pada aplikasi ini;NEGATIF
Tiap mau pake aplikasi selalu muncul terdeteksi lokasi buatan..pdhl hp tidak pasang gps fake dan vpn..jadi tiap mau masuk kmna2 gak bisa..emng aplikasi aneh ini...;NEGATIF
kenapa setelah di update malah ga bisa dibuka.. langsung close sendiri trus (xiaomi redmi note 9);NEGATIF
Cukup membantu;NEGATIF
gk bisa check out knp ya?;NEGATIF
Tetap jaga protokol kesehatan;NEGATIF
Sering mengalami crash saat saya ingin bersekolah, saya jadi tidak bisa scan qr tuk check in;NEGATIF
Kurang bagus, susah mndapatkan kode veripksi padhl udh berkali2 kirim ulang buat dpt kode, tp ttp aja ga ada sms;NEGATIF
Aplikasi Payah tapi dipaksakan....;NEGATIF
Sangat bermanfaat,,,;NEGATIF
Aplikasinya keluar sendiri terus pas dibuka;NEGATIF
Bagus ..sangt membantu;NEGATIF
Masak harus perbarui teruuuus;NEGATIF
Habis di update kok gak bisa di buka;NEGATIF
Kenapa sih setiap mau melengkapi profil NIK dan NAMA harus punya KTP saya kan belum punya soalnyakan akses kode QR harus lengkapi profil kan, kalau kayak begini mah saya tidak bisa masuk sekolah. Lagian NIK saya Sama NAMA Saya di KK juga udah benar lalu apa lagi yg Salah, kalo memang ini eror atau bug mohon di perbaiki teman teman saya yang belum punya KTP udh bisa Scan semua mohon diperbaiki jika memang ini eror atau semacamnya;NEGATIF
Udah bisa di gunakan dengan baik trima kasih.;NEGATIF
Bagus dan membantu;NEGATIF
Aplikasi gak berguna;NEGATIF
Tiap hari kok update wae;NEGATIF
Aplikasi yg sangat sangat berguna dan bermanfaat untuk semua orang di bidang kesehatan;NEGATIF
sebelum update aplikasi status hijau, setelah update malah merah. sudah coba claim sertifikat malah tidak bisa. nyusahin ni aplikasi;NEGATIF
baik sangat membantu;NEGATIF
Cukup membantu;NEGATIF
Mempermudah saat kita bepergian, luar biasa pokonya;NEGATIF
Kenapa sertifikat vaksin ke 2 saya tidK keluar;NEGATIF
Gak sesuai datanya, udah vaksin ke dua tapi di aplikasi malah cuma 1 kali vaksin dan sertifikat vaksin pertama juga beda sama jadwal saya vaksin pertama, hubungin cs sama kirim email juga gak ada tanggapan, gak tau siapa yang salah padahal udah ikutin prosedur kesehatan untuk melakukan vaksin 😠😠😠;NEGATIF
"Gak jelas Komplain gak ditanggepin Nyuruh nelpon 119, cuma diminta uninstall trus install lagi dan dicoba lagi (kaya provider internet plat merah itu) Masalah klaim sertifikat vaksin gak bisa aja muter2 gak jelas, lempar sana lempar sini, udah jelas2 ada kartu bukti vaksin padahal Palingan alesannya ""karena yg di bawah belum input/salah input data"" GAK MUTU BLASSSS....";NEGATIF
Sangat membantu;NEGATIF
Mohon perbaiki sistem penyajian informasinya, krna beberapa fitur lambat memuat dan menampilkan data. Saran, kalau bisa jangan harus sering update.;NEGATIF
Aplikasi kok maksa... sering error, memorinya terlalu banyak.;NEGATIF
"Masuk dengan kode refferal saya ""RIZAKRI"" semoga amanah bisa membantu di beri kesehatan dan kelancaran rezeki.";NEGATIF
aplikasi bagus..semoga tambah baik dan bagus kedepannya..;NEGATIF
Kode virifikasi berkali kirim ulang engx masuk;NEGATIF
Mohon pencerahannya, jadi waktu mengisi data untuk vaksin kantor saya salah memasukkan nomor KTP jadi bagaimana untuk membetulkan krn waktu di scan hasily merah padahal saya sudah vaksin 3x, saya termasuk yg mendapatkan vaksin pertama x krn kerja di RSUD;NEGATIF
Aplikasi bagus cuman sayang masih banyak kekurangan perlu di perbaiki;NEGATIF
Sangat Membantu ...dlm Upaya Menghilangkan virus,,di Negara ini..;NEGATIF
Gak mutu aplikasinya, kalah ama ojol.;NEGATIF
Waktu scan barcode masuk ke mall susah gagal;NEGATIF
aplikasi kok maksa;NEGATIF
Crash di android 12;NEGATIF
Perlu ditingkatkan lagi Sistem nya;NEGATIF
Sangat membantu;NEGATIF
Bagus banget dan sangat membantu sekali. Pertahankan terus;NEGATIF
Alhamdulillaah dengan peduli lindungi semua jadi mudah dan aman krn saling Menjaga;NEGATIF
Sangat berguna;NEGATIF
Aplikasi sungguh bermanfaat;NEGATIF
Bagus dan cepat update datanya;NEGATIF
Saya sudah Download aplikasi pedulilindungi tapi tidak bisa buka sertifikat, kalau di klik u/ buka sertifikat selalu isi gambar dan selalu tidak bisa, ini mengakibatkan sulit untuk mengikuti aturan pemerintah..parah..!!!! kalau ada bintang nol buat pedulilindungi saya akan bikin nol;NEGATIF
BAD. setiap kali mau cek sertifikat vaksin selalu gagal. padahal data sudah sesuai, sudah dari vaksin pertama tidak bisa sampai hari ini vaksin ke tiga juga ttp sulit diakses. tolong perbaiki, perkara sertifikat aja jadi sulit mau akses. saya harus melampirkan sertifikat vaksin untuk berkas jadi kesulitan;NEGATIF
PeduliLindungi sangat bermanfaat, terima kasih;NEGATIF
Surat vaksin saya tidak di temukan padahal diaplikasi ini sudah vaksin kedua dan warna hijau... tapi mau print surat vaksinya ga bsa karena ga keluar surat vaksin nya dari aplikasi ini;NEGATIF
Mantap lah jadi gampang ke mana2;NEGATIF
Sulit di akses;NEGATIF
Sangat membantu.;NEGATIF
yeeaay!!!!!!!!!!!!!!!!!!!!!!!!!~~~~~~~~~~~~~ ● Aku suka aplikasi ini (benar) ● Aku ga suka aplikasi ini (Tidakbenar ●Aku suka banget sama aplikasi ini (benar ● ga jelass aplikasii ini (Tidakbenar) aku suka aplikasi ini♡♡ and aku suka banget aplikasi ini♡♡;NEGATIF
Sangat membantu dgn aplikasi;NEGATIF
"knp setiap masuk ada PEMBERITAHUAN""SAYANGNYA,PEDULI LINDUNGI TELAH BERHENTI""udh berkali-kali malah eror. semenjak d perbarui jadi eror. trs saat mau klaim sertifikat vaksin selalu recaptcha salah trs sampe cape. padahal udh bener milih gambar nya. tolong d perbaiki ya.";NEGATIF
kenapa tiap masukkan kode OTP gak tersedia tombol OK nya, gimana bisa masuk coba. sya mau lihat sertifikat vaksin ke2 tpi gk bisa. tlong diperbaiki, trmaksh.;NEGATIF
Alhamdulillah.. anakq habis vaksin ke 2, sertifikat vaksinnya udah muncul lebih cepat dibandingkan yg pertama,, 🙏🤭;NEGATIF
App ini sangat2 membantu Sy,tuk mengetahui riwayat sertifikat vaksin Sy.......5 bintang memang pantas tuk app ini.;NEGATIF
Sangat baik sekali dan membantu mengurangi penyebaran covid 19;NEGATIF
Terimakasih, sangat bermanfaat;NEGATIF
Vaksin pertama tanggal 28/8/2021, vaksin ke dua tanggal 20/9/2021. Sampai saat ini saya blm dapat setifikat vaksin,dan gak bisa akses, karna saya termaksud program pemerintah, sementara sy vaksin ikut dari kantor, sdh saya segala cara email dan tlp cs yg di tujuh tp gak ada perubahan. Jadi saya harus gimana biar dapat sertifikat vaksin...!!!;NEGATIF
Aplikasi ini bagus sekali;NEGATIF
Sangat membantu sekali apbl kita ke mall, rmh sakit, naik pesawat dll.nya;NEGATIF
Rusak terus ada orang yang salah ketik jadi nomor ku ga bisa ku hapus akunya biar ku bikin lagi hadueh 🙄🙄;NEGATIF
Sangat bagus untuk diri kita terutama untuk perjalanan..yg blm vaksin akhirnya ketahuan khn.;NEGATIF
Sangat membantu;NEGATIF
app nya buruk , saya sudah mengisi data dengan lengkap masih saja tidak bisa di akses datanya;NEGATIF
Trima kasih sudah vaksin & bisa memakai aplikasi peduliLindungi;NEGATIF
Alhamdulillah sudah Muncul sertifikat vaksin 1 dan 2 , yang kedua padahal siang tadi udah langsung terdaftar.. terimakasih;NEGATIF
Aplikasi nggak bisa dipakai kalo msk lwt basement. Nggak dpt sinyal;NEGATIF
Sya kasih 4 bintang krna nggak sia2 download aplikasinya langsung di daftar dan nggak ribet;NEGATIF
Tolonglah kalau memang apl ini sangat pntg,,tlg penggunaannya dipermudah;NEGATIF
bagus tapi untuk cek sertifikat gak bisa;NEGATIF
Tolong admin, kalau memang gx mau membantu memecahkan masalah orang lain di aplikasi yang loh buat, Jgn berikan dasbort yang bertulisan bantuan. Karena gx ada gunanya. Kalau orang lain tanya tapj gx loh jawab... B... Terimakasih.;NEGATIF
Udah vaksin 2x masa sertikat gk bisa diklaim apaan sih nyesel vaksin juga;NEGATIF
Apk nya bagus buanget⭐⭐⭐⭐⭐;NEGATIF
Bisa-bisanya sertifikat vaksin saya ga ada, padahal awal pertama kali ada peduli lindungi via web ada dan bisa di download. Sekarang kok malah ga ada. Ga jelas banget ini yg ngembangin 🤨;NEGATIF
Berkat adanya Pedulilindungi kita keRS bisa lancsr. Mks;NEGATIF
bagai mana cara menggu nakan apilikasi ini mecari akun lain;NEGATIF
Gimana si ini aplikasi ga jelas banget..mau buka sertifikat je satu aja suruh milih gambar terus ga jelass bangetttt ..jelekkk!;NEGATIF
Mau ngisi tanggal pas mau claim sertifikat,masak bulan nya nggak bisa di ganti cuman tahun nya aja.gimana sih parah banget, bikin orang emosi aja;NEGATIF
Belum bener ini aplikasi 😆;NEGATIF
Aplikasi ini bagus;NEGATIF
Jika kartu vaksin hilang bisa lihat di Peduli Lindungi;NEGATIF
Pas ngisi tanggal lahir, mohon untuk di ketik di keyboar saja agar lebih gampang dan cepat;NEGATIF
Ko menu riwayat in dan out jadi hilang ?;NEGATIF
membantu sekali adanya aplikasi ini,go usah repot bawa kertas nya;NEGATIF
apk ini di buat untuk mempermudah bukan mempersulit kaya gini, tolong lah di perbaikin;NEGATIF
Aplikasi ini sanggat bagus dan banyak manfaatnya☺️☺️;NEGATIF
ok sangat membantu...;NEGATIF
Sangat membantu aplikasi pedulilindungi;NEGATIF
Sangat membatu sekali;NEGATIF
Masih belum berfungsi dengan baik semua menu yang ada;NEGATIF
Tolong perbaiki dong buat ngisi format tanggal lahir susah amat geser bulan nya 1 persatu...;NEGATIF
